data_collection_site,instructions_text_top,instructions_text_bottom,block_id,example_image,participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response,filler_1_items,filler_2_items,middle_text,left_text,right_text,evaluation_stimulus,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred,awareness_1_question_text,record_data_collection_site_variable.thisRepN,record_data_collection_site_variable.thisTrialN,record_data_collection_site_variable.thisN,record_data_collection_site_variable.thisIndex,surveillance_instructions_loop.thisRepN,surveillance_instructions_loop.thisTrialN,surveillance_instructions_loop.thisN,surveillance_instructions_loop.thisIndex,surveillance_blocks_loop.thisRepN,surveillance_blocks_loop.thisTrialN,surveillance_blocks_loop.thisN,surveillance_blocks_loop.thisIndex,surveillance_trials_loop.thisRepN,surveillance_trials_loop.thisTrialN,surveillance_trials_loop.thisN,surveillance_trials_loop.thisIndex,filler_1_instructions_loop.thisRepN,filler_1_instructions_loop.thisTrialN,filler_1_instructions_loop.thisN,filler_1_instructions_loop.thisIndex,filler_1_loop.thisRepN,filler_1_loop.thisTrialN,filler_1_loop.thisN,filler_1_loop.thisIndex,filler_2_instructions_loop.thisRepN,filler_2_instructions_loop.thisTrialN,filler_2_instructions_loop.thisN,filler_2_instructions_loop.thisIndex,filler_2_loop.thisRepN,filler_2_loop.thisTrialN,filler_2_loop.thisN,filler_2_loop.thisIndex,evaluation_instructions_loop.thisRepN,evaluation_instructions_loop.thisTrialN,evaluation_instructions_loop.thisN,evaluation_instructions_loop.thisIndex,evaluation_loop.thisRepN,evaluation_loop.thisTrialN,evaluation_loop.thisN,evaluation_loop.thisIndex,evaluation_trials.thisRepN,evaluation_trials.thisTrialN,evaluation_trials.thisN,evaluation_trials.thisIndex,awareness_instructions_loop.thisRepN,awareness_instructions_loop.thisTrialN,awareness_instructions_loop.thisN,awareness_instructions_loop.thisIndex,awareness_1_trials_loop.thisRepN,awareness_1_trials_loop.thisTrialN,awareness_1_trials_loop.thisN,awareness_1_trials_loop.thisIndex,condition,surveillance_response.keys,surveillance_response.corr,surveillance_response.rt,filler_1_rating.response,filler_1_rating.rt,filler_2_rating.response,filler_2_rating.rt,evaluation_response.keys,evaluation_response.corr,evaluation_response.rt,inputText,awareness_1_response.keys,awareness_1_response.rt,age,gender,participant,UseMonkey,date,expName,psychopyVersion,frameRate,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik doe liever iets waarbij ik weinig hoef na te denken dan iets waarbij beslist mijn denkvermogen op de proef wordt gesteld.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,4,10.51,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik probeer situaties waarin ik waarschijnlijk diep over iets moet nadenken te voorkomen en te vermijden.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,3,15.908,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Het urenlang diepgaand overdenken van iets geeft me voldoening.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,6,8.667,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik denk slechts zo diep na als nodig is.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,7,5.576,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik denk liever na over kleine dagelijkse dingen dan over zaken op lange termijn.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,4,6.577,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik houd van taken die zonder veel nadenken te doen zijn zodra ik ze geleerd.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,7,6.612,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"De gedachte om op denkvermogen te vertrouwen als je de top wilt bereiken spreekt mij aan.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,5,11.988,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik heb echt plezier in taken waarbij ik nieuwe oplossingen voor problemen moet bedenken.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,7,5.402,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Het leren van nieuwe denkwijzen prikkelt me niet in het bijzonder.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,3,5.379,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik houd ervan als mijn leven vervuld is van raadsels die ik moet oplossen.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,5,6.121,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Abstract denken spreekt mij aan.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,5,2.838,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik houd meer van een moeilijke en belangrijke taak, dan van een taak die iets minder belangrijk is maar niet veel denkwerk vereist.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,4,9.957,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik voel eerder opluchting dan tevredenheid als ik een taak heb afgerond die veel mentale inspanning vereiste.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,4,8.696,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Ik vind het voldoende dat iets werkt, het kan mij niet schelen hoe of waarom het werkt.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,3,12.334,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,"Gewoonlijk ga ik uiteindelijk over kwesties nadenken, zelfs als ze me niet persoonlijk raken.

1 = helemaal niet akkoord
2 = niet akkoord
3 = deels niet akkoord
4 = geen mening
5 = deels akkoord
6 = akkoord
7 = helemaal akkoord 

Klik op het antwoord naar keuze en bevestig het door op de grijze knop onderaan te drukken.",,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,7,6.288,,,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik vorm overal meningen over. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,4.174,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik vermijd het liever om extreme posities in te nemen.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,2,7.548,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Het is zeer belangrijk voor mij om een uitgesproken mening te hebben.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,3.638,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik wil exact weten wat goed en slecht aan alles is. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,3,4.522,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik verkies vaak om neutraal te blijven over ingewikkelde zaken. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,4,5.027,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Wanneer iets geen invloed heeft op mij, bepaal ik meestal niet of het goed of slecht is.  

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,3,5.556,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik geniet er heel erg van om nieuwe dingen (on)aangeneaam te vinden. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,3,8.232,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Er zijn veel zaken waar ik geen voorkeur voor heb. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.

",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,3.751,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Neutraal blijven stoort me.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.


",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,1,3.94,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik vind het leuk om uitgesproken meningen te hebben, zelfs wanneer ik niet persoonlijk ben betrokken. 
 
1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.

",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,4,5.653,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik heb veel meer meningen dan een gemiddeld persoon.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.

",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,5.172,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik zou liever een uitgesproken mening hebben dan helemaal geen mening. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,4.731,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik hecht veel aandacht aan het feit of zaken goed of slecht zijn.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.

",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,4,7.159,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik vorm alleen een uitgesproken mening als het moet.

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,4,6.062,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik hou ervan om te beslissen of nieuwe zaken goed of slecht zijn. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.
",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,5,6.309,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,,,,,,,"Ik ben vrij onverschillig ten opzichte van verschillende belangrijke zaken. 

1 = helemaal niet typerend 
2 = niet zo typerend 
3 = noch typerend, noch niet typerend 
4 = vrij typerend 
5 = helemaal wel typerend 

Klik op het antwoord naar keuze en bevestig je keuze door op de grijze knop onderaan te drukken.

",,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,CS1_USneg,,,,,,3,3.999,,,,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,1,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_10.jpg,t,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,CS1_USneg,,,,,,,,e,0,2.526804057881236,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,2,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_17.jpg,t,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,CS1_USneg,,,,,,,,i,0,0.9189258897677064,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,3,,CS,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_CS_10.jpg,t,CS2,e,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,CS1_USneg,,,,,,,,e,1,1.0907754404470325,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,4,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_19.jpg,t,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.522587226703763,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,5,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_9.jpg,t,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.186645417008549,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,6,,CS,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_CS_9.jpg,t,CS1,i,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.0181546262465417,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,7,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_13.jpg,t,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,CS1_USneg,,,,,,,,i,0,1.6706702313385904,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,8,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_7.jpg,t,f,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.6059121871367097,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,9,,CS,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_CS_4.jpg,CS2,CS1,i,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,CS1_USneg,,,,,,,,i,1,1.7901808726601303,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,10,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_2.jpg,f,t,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.5892188618890941,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,11,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_8.jpg,t,f,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,CS1_USneg,,,,,,,,e,0,1.2211488303728402,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,12,,CS,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_CS_1.jpg,CS1,CS2,e,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,CS1_USneg,,,,,,,,e,1,0.9386742427013814,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
Moran Hussey and Hughes,,,,,80,13,,filler,,,,,Gelieve aan te geven welke van beide afbeeldingen je verkiest: ,De afbeelding links: ,De afbeelding rechts:,stimuli/evaluation_stimuli_filler_18.jpg,t,f,None,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,CS1_USneg,,,,,,,,e,0,0.8031739802099764,,,,19,f,80,n,2019_Nov_29_1008,ec_RRR,3.0.4,59.814800325353765,
